Status,Nombre linea,Nombre Variedad,Ciclo,Pedigree,Genealogia,CRIADERO,Origen,grupo
Linea,F5 56481,,,SNOG/BGLUT//BAG17,AIT:31359-J81-J1-J1,INTA,SSD ,3
Linea,F5 56482,,,SNOG/BGLUT//BAG17,AIT:31359-J82-J1-J1,INTA,SSD ,3
Linea,F5 56483,,,SNOG/BGLUT//BAG17,AIT:31359-J83-J1-J1,INTA,SSD ,3
Linea,F5 56484,,,SNOG/BGLUT//BAG17,AIT:31359-J84-J1-J1,INTA,SSD ,3
Linea,F5 56485,,,SNOG/BGLUT//BAG17,AIT:31359-J85-J1-J1,INTA,SSD ,3
Linea,F5 56486,,,SNOG/BGLUT//BAG17,AIT:31359-J86-J1-J1,INTA,SSD ,3
Linea,F5 56487,,,SNOG/BGLUT//BAG17,AIT:31359-J87-J1-J1,INTA,SSD ,3
Linea,F5 56488,,,SNOG/BGLUT//BAG17,AIT:31359-J88-J1-J1,INTA,SSD ,3
Linea,F5 56489,,,SNOG/BGLUT//BAG17,AIT:31359-J89-J1-J1,INTA,SSD ,3
Linea,F5 56490,,,SNOG/BGLUT//BAG17,AIT:31359-J90-J1-J1,INTA,SSD ,3
Linea,F5 56491,,,SNOG/BGLUT//BAG17,AIT:31359-J91-J1-J1,INTA,SSD ,3
Linea,F5 56492,,,SNOG/BGLUT//BAG17,AIT:31359-J92-J1-J1,INTA,SSD ,3
Linea,F5 56493,,,SNOG/BGLUT//BAG17,AIT:31359-J93-J1-J1,INTA,SSD ,3
Linea,F5 56494,,,SNOG/BGLUT//BAG17,AIT:31359-J94-J1-J1,INTA,SSD ,3
Linea,F5 56495,,,SNOG/BGLUT//BAG17,AIT:31359-J95-J1-J1,INTA,SSD ,3
Linea,F5 56496,,,SNOG/BGLUT//BAG17,AIT:31359-J96-J1-J1,INTA,SSD ,3
Linea,F5 56497,,,SNOG/BGLUT//BAG17,AIT:31359-J97-J1-J1,INTA,SSD ,3
Linea,F5 56498,,,SNOG/BGLUT//BAG17,AIT:31359-J98-J1-J1,INTA,SSD ,3
Linea,F5 56499,,,SNOG/BGLUT//BAG17,AIT:31359-J99-J1-J1,INTA,SSD ,3
Linea,F5 56500,,,SNOG/BGLUT//BAG17,AIT:31359-J100-J1-J1,INTA,SSD ,3
Linea,F5 56501,,,SNOG/BGLUT//BAG17,AIT:31359-J101-J1-J1,INTA,SSD ,3
Linea,F5 56502,,,SNOG/BGLUT//BAG17,AIT:31359-J102-J1-J1,INTA,SSD ,3
Linea,F5 56503,,,SNOG/BGLUT//BAG17,AIT:31359-J103-J1-J1,INTA,SSD ,3
Linea,F5 56504,,,SNOG/BGLUT//BAG17,AIT:31359-J104-J1-J1,INTA,SSD ,3
Linea,F5 56505,,,SNOG/BGLUT//BAG17,AIT:31359-J105-J1-J1,INTA,SSD ,3
Linea,F5 56506,,,SNOG/BGLUT//BAG17,AIT:31359-J106-J1-J1,INTA,SSD ,3
Linea,F5 56507,,,SNOG/BGLUT//BAG17,AIT:31359-J107-J1-J1,INTA,SSD ,3
Linea,F5 56508,,,SNOG/BGLUT//BAG17,AIT:31359-J108-J1-J1,INTA,SSD ,3
Linea,F5 56509,,,SNOG/BGLUT//BAG17,AIT:31359-J109-J1-J1,INTA,SSD ,3
Linea,F5 56510,,,SNOG/BGLUT//BAG17,AIT:31359-J110-J1-J1,INTA,SSD ,3
Linea,F5 56511,,,SNOG/BGLUT//BAG17,AIT:31359-J111-J1-J1,INTA,SSD ,3
Linea,F5 56512,,,SNOG/BGLUT//BAG17,AIT:31359-J112-J1-J1,INTA,SSD ,3
Linea,F5 56513,,,SNOG/BGLUT//BAG17,AIT:31359-J113-J1-J1,INTA,SSD ,3
Linea,F5 56514,,,SNOG/BGLUT//BAG17,AIT:31359-J114-J1-J1,INTA,SSD ,3
Linea,F5 56515,,,SNOG/BGLUT//BAG17,AIT:31359-J115-J1-J1,INTA,SSD ,3
Linea,F5 56516,,,SNOG/BGLUT//BAG17,AIT:31359-J116-J1-J1,INTA,SSD ,3
Linea,F5 56517,,,SNOG/BGLUT//BAG17,AIT:31359-J117-J1-J1,INTA,SSD ,3
Linea,F5 56518,,,SNOG/BGLUT//BAG17,AIT:31359-J118-J1-J1,INTA,SSD ,3
Linea,F5 56519,,,SNOG/BGLUT//BAG17,AIT:31359-J119-J1-J1,INTA,SSD ,3
Linea,F5 56520,,,SNOG/BGLUT//BAG17,AIT:31359-J120-J1-J1,INTA,SSD ,3
Linea,F5 56601,,,SNOG/JN06003//BAG17,AIT:31370-J1-J1-J1,INTA,SSD ,3
Linea,F5 56602,,,SNOG/JN06003//BAG17,AIT:31370-J2-J1-J1,INTA,SSD ,3
Linea,F5 56603,,,SNOG/JN06003//BAG17,AIT:31370-J3-J1-J1,INTA,SSD ,3
Linea,F5 56604,,,SNOG/JN06003//BAG17,AIT:31370-J4-J1-J1,INTA,SSD ,3
Linea,F5 56605,,,SNOG/JN06003//BAG17,AIT:31370-J5-J1-J1,INTA,SSD ,3
Linea,F5 56606,,,SNOG/JN06003//BAG17,AIT:31370-J6-J1-J1,INTA,SSD ,3
Linea,F5 56607,,,SNOG/JN06003//BAG17,AIT:31370-J7-J1-J1,INTA,SSD ,3
Linea,F5 56608,,,SNOG/JN06003//BAG17,AIT:31370-J8-J1-J1,INTA,SSD ,3
Linea,F5 56609,,,SNOG/JN06003//BAG17,AIT:31370-J9-J1-J1,INTA,SSD ,3
Linea,F5 56610,,,SNOG/JN06003//BAG17,AIT:31370-J10-J1-J1,INTA,SSD ,3
Linea,F5 56611,,,SNOG/JN06003//BAG17,AIT:31370-J11-J1-J1,INTA,SSD ,3
Linea,F5 56612,,,SNOG/JN06003//BAG17,AIT:31370-J12-J1-J1,INTA,SSD ,3
Linea,F5 56613,,,SNOG/JN06003//BAG17,AIT:31370-J13-J1-J1,INTA,SSD ,3
Linea,F5 56614,,,SNOG/JN06003//BAG17,AIT:31370-J14-J1-J1,INTA,SSD ,3
Linea,F5 56615,,,SNOG/JN06003//BAG17,AIT:31370-J15-J1-J1,INTA,SSD ,3
Linea,F5 56616,,,SNOG/JN06003//BAG17,AIT:31370-J16-J1-J1,INTA,SSD ,3
Linea,F5 56617,,,SNOG/JN06003//BAG17,AIT:31370-J17-J1-J1,INTA,SSD ,3
Linea,F5 56618,,,SNOG/JN06003//BAG17,AIT:31370-J18-J1-J1,INTA,SSD ,3
Linea,F5 56619,,,SNOG/JN06003//BAG17,AIT:31370-J19-J1-J1,INTA,SSD ,3
Linea,F5 56620,,,SNOG/JN06003//BAG17,AIT:31370-J20-J1-J1,INTA,SSD ,3
Linea,F5 56621,,,SNOG/JN06003//BAG17,AIT:31370-J21-J1-J1,INTA,SSD ,3
Linea,F5 56622,,,SNOG/JN06003//BAG17,AIT:31370-J22-J1-J1,INTA,SSD ,3
Linea,F5 56623,,,SNOG/JN06003//BAG17,AIT:31370-J23-J1-J1,INTA,SSD ,3
Linea,F5 56624,,,SNOG/JN06003//BAG17,AIT:31370-J24-J1-J1,INTA,SSD ,3
Linea,F5 56625,,,SNOG/JN06003//BAG17,AIT:31370-J25-J1-J1,INTA,SSD ,3
Linea,F5 56626,,,SNOG/JN06003//BAG17,AIT:31370-J26-J1-J1,INTA,SSD ,3
Linea,F5 56627,,,SNOG/JN06003//BAG17,AIT:31370-J27-J1-J1,INTA,SSD ,3
Linea,F5 56628,,,SNOG/JN06003//BAG17,AIT:31370-J28-J1-J1,INTA,SSD ,3
Linea,F5 56629,,,SNOG/JN06003//BAG17,AIT:31370-J29-J1-J1,INTA,SSD ,3
Linea,F5 56630,,,SNOG/JN06003//BAG17,AIT:31370-J30-J1-J1,INTA,SSD ,3
Linea,F5 56631,,,SNOG/JN06003//BAG17,AIT:31370-J31-J1-J1,INTA,SSD ,3
Linea,F5 56632,,,SNOG/JN06003//BAG17,AIT:31370-J32-J1-J1,INTA,SSD ,3
Linea,F5 56633,,,SNOG/JN06003//BAG17,AIT:31370-J33-J1-J1,INTA,SSD ,3
Linea,F5 56634,,,SNOG/JN06003//BAG17,AIT:31370-J34-J1-J1,INTA,SSD ,3
Linea,F5 56635,,,SNOG/JN06003//BAG17,AIT:31370-J35-J1-J1,INTA,SSD ,3
Linea,F5 56636,,,SNOG/JN06003//BAG17,AIT:31370-J36-J1-J1,INTA,SSD ,3
Linea,F5 56637,,,SNOG/JN06003//BAG17,AIT:31370-J37-J1-J1,INTA,SSD ,3
Linea,F5 56638,,,SNOG/JN06003//BAG17,AIT:31370-J38-J1-J1,INTA,SSD ,3
Linea,F5 56639,,,SNOG/JN06003//BAG17,AIT:31370-J39-J1-J1,INTA,SSD ,3
Linea,F5 56640,,,SNOG/JN06003//BAG17,AIT:31370-J40-J1-J1,INTA,SSD ,3
Linea,F5 56641,,,SNOG/JN06003//BAG17,AIT:31370-J41-J1-J1,INTA,SSD ,3
Linea,F5 56642,,,SNOG/JN06003//BAG17,AIT:31370-J42-J1-J1,INTA,SSD ,3
Linea,F5 56643,,,SNOG/JN06003//BAG17,AIT:31370-J43-J1-J1,INTA,SSD ,3
Linea,F5 56644,,,SNOG/JN06003//BAG17,AIT:31370-J44-J1-J1,INTA,SSD ,3
Linea,F5 56645,,,SNOG/JN06003//BAG17,AIT:31370-J45-J1-J1,INTA,SSD ,3
Linea,F5 56646,,,SNOG/JN06003//BAG17,AIT:31370-J46-J1-J1,INTA,SSD ,3
Linea,F5 56647,,,SNOG/JN06003//BAG17,AIT:31370-J47-J1-J1,INTA,SSD ,3
Linea,F5 56648,,,SNOG/JN06003//BAG17,AIT:31370-J48-J1-J1,INTA,SSD ,3
Linea,F5 56649,,,SNOG/JN06003//BAG17,AIT:31370-J49-J1-J1,INTA,SSD ,3
Linea,F5 56650,,,SNOG/JN06003//BAG17,AIT:31370-J50-J1-J1,INTA,SSD ,3
Linea,F5 56651,,,SNOG/JN06003//BAG17,AIT:31370-J51-J1-J1,INTA,SSD ,3
Linea,F5 56652,,,SNOG/JN06003//BAG17,AIT:31370-J52-J1-J1,INTA,SSD ,3
Linea,F5 56653,,,SNOG/JN06003//BAG17,AIT:31370-J53-J1-J1,INTA,SSD ,3
Linea,F5 56654,,,SNOG/JN06003//BAG17,AIT:31370-J54-J1-J1,INTA,SSD ,3
Linea,F5 56655,,,SNOG/JN06003//BAG17,AIT:31370-J55-J1-J1,INTA,SSD ,3
Linea,F5 56656,,,SNOG/JN06003//BAG17,AIT:31370-J56-J1-J1,INTA,SSD ,3
Linea,F5 56657,,,SNOG/JN06003//BAG17,AIT:31370-J57-J1-J1,INTA,SSD ,3
Linea,F5 56658,,,SNOG/JN06003//BAG17,AIT:31370-J58-J1-J1,INTA,SSD ,3
Linea,F5 56659,,,SNOG/JN06003//BAG17,AIT:31370-J59-J1-J1,INTA,SSD ,3
Linea,F5 56660,,,SNOG/JN06003//BAG17,AIT:31370-J60-J1-J1,INTA,SSD ,3
Linea,F5 56661,,,SNOG/JN06003//BAG17,AIT:31370-J61-J1-J1,INTA,SSD ,3
Linea,F5 56662,,,SNOG/JN06003//BAG17,AIT:31370-J62-J1-J1,INTA,SSD ,3
Linea,F5 56663,,,SNOG/JN06003//BAG17,AIT:31370-J63-J1-J1,INTA,SSD ,3
Linea,F5 56664,,,SNOG/JN06003//BAG17,AIT:31370-J64-J1-J1,INTA,SSD ,3
Linea,F5 56665,,,SNOG/JN06003//BAG17,AIT:31370-J65-J1-J1,INTA,SSD ,3
Linea,F5 56666,,,SNOG/JN06003//BAG17,AIT:31370-J66-J1-J1,INTA,SSD ,3
Linea,F5 56667,,,SNOG/JN06003//BAG17,AIT:31370-J67-J1-J1,INTA,SSD ,3
Linea,F5 56668,,,SNOG/JN06003//BAG17,AIT:31370-J68-J1-J1,INTA,SSD ,3
Linea,F5 56669,,,SNOG/JN06003//BAG17,AIT:31370-J69-J1-J1,INTA,SSD ,3
Linea,F5 56670,,,SNOG/JN06003//BAG17,AIT:31370-J70-J1-J1,INTA,SSD ,3
Linea,F5 56671,,,SNOG/JN06003//BAG17,AIT:31370-J71-J1-J1,INTA,SSD ,3
Linea,F5 56672,,,SNOG/JN06003//BAG17,AIT:31370-J72-J1-J1,INTA,SSD ,3
Linea,F5 56673,,,SNOG/JN06003//BAG17,AIT:31370-J73-J1-J1,INTA,SSD ,3
Linea,F5 56674,,,SNOG/JN06003//BAG17,AIT:31370-J74-J1-J1,INTA,SSD ,3
Linea,F5 56675,,,SNOG/JN06003//BAG17,AIT:31370-J75-J1-J1,INTA,SSD ,3
Linea,F5 56676,,,SNOG/JN06003//BAG17,AIT:31370-J76-J1-J1,INTA,SSD ,3
Linea,F5 56677,,,SNOG/JN06003//BAG17,AIT:31370-J77-J1-J1,INTA,SSD ,3
Linea,F5 56678,,,SNOG/JN06003//BAG17,AIT:31370-J78-J1-J1,INTA,SSD ,3
Linea,F5 56679,,,SNOG/JN06003//BAG17,AIT:31370-J79-J1-J1,INTA,SSD ,3
Linea,F5 56680,,,SNOG/JN06003//BAG17,AIT:31370-J80-J1-J1,INTA,SSD ,3
Linea,F5 56681,,,SNOG/JN06003//BAG17,AIT:31370-J81-J1-J1,INTA,SSD ,3
Linea,F5 56682,,,SNOG/JN06003//BAG17,AIT:31370-J82-J1-J1,INTA,SSD ,3
Linea,F5 56683,,,SNOG/JN06003//BAG17,AIT:31370-J83-J1-J1,INTA,SSD ,3
Linea,F5 56684,,,SNOG/JN06003//BAG17,AIT:31370-J84-J1-J1,INTA,SSD ,3
Linea,F5 56685,,,SNOG/JN06003//BAG17,AIT:31370-J85-J1-J1,INTA,SSD ,3
Linea,F5 56686,,,SNOG/JN06003//BAG17,AIT:31370-J86-J1-J1,INTA,SSD ,3
Linea,F5 56687,,,SNOG/JN06003//BAG17,AIT:31370-J87-J1-J1,INTA,SSD ,3
Linea,F5 56688,,,SNOG/JN06003//BAG17,AIT:31370-J88-J1-J1,INTA,SSD ,3
Linea,F5 56689,,,SNOG/JN06003//BAG17,AIT:31370-J89-J1-J1,INTA,SSD ,3
Linea,F5 56690,,,SNOG/JN06003//BAG17,AIT:31370-J90-J1-J1,INTA,SSD ,3
Linea,GENU,,Long,Pedigri Cerrado,,INTA,PM-2012 - 277,3
Linea,GRANAR,,Short,PROINTA GRANAR,-1J-0J,INTA,PM-2012 - 955,3
Linea,J08030,,Long,KS82W418/STEPHENS//KLED,AMJ:26939-2J-2J-3J-2J-0J,INTA,PM-2012 - 175,3
Linea,J08048,,Long,SON64/VMAR//JAR/3/PPI/4/KVZ/SPRW\'S\'/5/SOREN/NAI60//PTS/7/PRL/VEE/5/SU92/CI13465//PGFN/3/PHO/4/YMH/TOB//BEZ,AMJ:27174-5J-3J-3J-2J-0J,INTA,PM-2012 - 173,3
Linea,J08052,,Long,55_1744/7C//SU/RDL/3/CROW/4/MILAN/5/PGO//CHEN/AE.SQ(224)/3/WEAVER,AMJ:27002-3J-11J-4J-2J-0J,INTA,PM-2012 - 174,3
Linea,J08069,,Long,PIMOL/3/T101/OK79286//CSM,AMJ:27077-3J-3J-4J-2J-0J,INTA,PM-2012 - 172,3
Linea,J081082,,Short,LND/BAU//BAU/3/F12.71/COC//CKR\'S\'/TTM\'S\',AMJ:26437-2J-4J-2J-2J-0J,INTA,PM-2012 - 872,3
Linea,J081104,,Short,CMH82A.1294/2*KAUZ//BAV92/3/PASTOR,CMSS97Y05714T-040M-3Y-010M-010Y-010M-010M-1Y-2M-0Y-0J,INTA,PM-2012 - 873,3
Linea,J081120,,Short,HD 2329,PAU.ACC3079-0IND-0J,INTA,PM-2012 - 874,3
Linea,J08345,,Long,BPON/PBRED//BPON/3/PIMOL,AMJ:27576-4J-2J-2J-2J-0J-1J-0J,INTA,PM-2012 - 169,3
Linea,J08493,,Intermediate,BYATA/TADINIA//PIQGY,AMJ:27227-3J-8J-3J-4J-0J,INTA,PM-2012 - 532,3
Linea,J08496,,Intermediate,F12.71/COC//CKR\'S\'/TTM\'S\'/3/PBHUR/4/PPTAL,AMJ:27244-2J-4J-4J-2J-0J,INTA,PM-2012 - 533,3
Linea,J08497,,Intermediate,BYATA/TADINIA//PQGY,AMJ:27227-3J-8J-3J-2J-0J,INTA,PM-2012 - 534,3
Linea,J08584,,Intermediate,BC3 PIEL*4/PVN LR47,AMJ:29877-3J-6N-3B-4J-0J,INTA,PM-2012 - 535,3
Linea,J08586,,Intermediate,IPR85/BC2 F1 PIEL*3/PVN LR47,AMJ:29928-3J-5N-6B-3J-0J,INTA,PM-2012 - 536,3
Linea,J08588,,Intermediate,IPR85/BC2 F1 PIEL*3/PVN LR47,AMJ:29928-3J-5N-5B-2J-0J,INTA,PM-2012 - 537,3
Linea,J08693,,Intermediate,PPTAL/PIOR//BBIG,AMJ:28276-9J-4N-2B-3J-0J,INTA,PM-2012 - 538,3
Linea,J10011,,Intermediate,IPR85/BC2 F1 PIEL*3/PVN LR47,AMJ:29928-2J-2N-6B-2J-0J,INTA,PM-2012 - 12,3
Linea,J10015,,Short,793.3402//BUC/PVN/3/KAUZ/4/NJ8611,CMSS92Y02234T-7Y-015M-015Y-010M-2Y-0M-1SCM-010Y-010SCM-0Y-0SCM-0J,INTA,PM-2012 - 23,3
Linea,J10019,,Long,K2270A2,-1J-0J,INTA,PM-2012 - 156,3
Linea,J10029,,Long,DAKHA ,-1J-0J,INTA,PM-2012 - 157,3
Linea,J10040,,Long,24/KS84W063-9-34-345//K92,-1J-0J,INTA,PM-2012 - 158,3
Linea,J10049,,Long,U1275-1-4-2-2/KS85W663-7-4-2//JAGER,-1J-0J,INTA,PM-2012 - 159,3
Linea,J10059,,Long,AGRI/NAC//ATTILA,CMSW92WM00232S-0SE-0YC-5YE-0YC-4YK-0YK-1J-0J,INTA,PM-2012 - 160,3
Linea,J10067,,Long,F130-L-1-12/MV12(ATILLA-12),TCI961246-0SE-0YC-2E-0E-1K-0YK-1J-0J,INTA,PM-2012 - 161,3
Linea,J10069,,Long,BEZ/NAD//KZM(ES85-24)/3/PTZ NISKA/UT1556-170,-1J-0J,INTA,PM-2012 - 288,3
Linea,J10074,,Long,CAR8055/4/ROM_TAST/BON/3/DIBO//SU92/CI13645/5/BAU/KAUZ/6/1D13.1/MLT,TCI962454-030SE-0YC-4E-0E-3K-0YK-1J-0J,INTA,PM-2012 - 162,3
Linea,J10075,,Long,PYN/BAU//ATTILA,TCI971438-0YA(S)-0YC-030E-3E-3K-0YK-1J-0J,INTA,PM-2012 - 163,3
Linea,J10077,,Long,VORONA/TR810200,CMSW91M00018S-0SE-0YC109YC-0YC-25YC-0YC-2YM-0YM-2K-0YK-1J-0J,INTA,PM-2012 - 164,3
Linea,J10082,,Long,KIRIA,-1J-0J,INTA,PM-2012 - 165,3
Linea,J10084,,Long,PYN/BAU//YUNA,-0SE-0YC-23E-0E-1K-0YK-3E-0E-1J-0J,INTA,PM-2012 - 166,3
Linea,J10099,,Long,"HYS/YY/63-112-66-4/3/OR87065,H-281/4/FRENCH LINE E81FR",HT95p02524-1J-0J,INTA,PM-2012 - 167,3
Linea,J10111,,Long,APACHE  ,-1J-0J,INTA,PM-2012 - 168,3
Linea,J10132,,Long,KARL*2//PI35520/PI265008/3/KLMT/4/PIGRA,AMJ:29033-4J-2J-5J-0J,INTA,PM-2012 - 170,3
Linea,J10133,,Long,LA87167-D8-10-2/BMTC//BGPO,AMJ:29055-2J-3J-5J-0J,INTA,PM-2012 - 171,3
Linea,J10189,,Intermediate,KARL*2//PI35520/PI265008/3/ITIJ/4/SARA1/STAR//SW89.3064/3/WEAVER,AMJ:29034-4J-2J-5J-0J,INTA,PM-2012 - 539,3
Linea,J10197,,Intermediate,TX81V6614/KS831943//SB114/3/ITIJ/4/VONA//KS75210/TAM101,AMJ:29043-3J-4J-8J-0J,INTA,PM-2012 - 540,3
Linea,J10204,,Intermediate,TAM107*2/TA759//KLMT/3/PIGRA,AMJ:29044-3J-3J-3J-0J,INTA,PM-2012 - 541,3
Linea,J10207,,Intermediate,TAM107*2/TA759//KLMT/3/PIGRA,AMJ:29044-5J-2J-2J-0J,INTA,PM-2012 - 542,3
Linea,J10234,,Intermediate,V00856//CAPENO1/BGPO,BW:6339-2J-1J-3J-0J,INTA,PM-2012 - 543,3
Linea,J10239,,Intermediate,ALTA_PROT.NEB90B/X-101-2-3-ALT 90M/3/AGRA//PRL\'S\'/BOW\'S\',AMJ:28768-5N-4B-2J-3J-0J,INTA,PM-2012 - 544,3
Linea,J10243,,Intermediate,PENAWAWA/BAV M92,AMJ:28600-9J-2J-2J-2J-4J-0J,INTA,PM-2012 - 545,3
Linea,J10279,,Short,SAVANNAH/BMTC/4/SARA1/STAR//SW89.3064/3/WEAVER,AMJ:28963-3J-2J-4J-0J,INTA,PM-2012 - 875,3
Linea,J10305,,Short,TODORA39/KLDEN//PIGRA,AMJ:28979-3J-3J-4J-0J,INTA,PM-2012 - 876,3
Linea,J10308,,Short,TODORA39/KLDEN//PIGRA,AMJ:28979-3J-3J-7J-0J,INTA,PM-2012 - 877,3
Linea,J10309,,Short,TODORA39/KLDEN//PIGRA,AMJ:28979-3J-3J-9J-0J,INTA,PM-2012 - 878,3
Linea,J10311,,Short,TODORA39/PIGRA//PASTOR/BAV92,AMJ:28981-2J-2J-4J-0J,INTA,PM-2012 - 879,3
Linea,J10312,,Short,TODORA39/PIGRA//PASTOR/BAV92,AMJ:28981-2J-2J-6J-0J,INTA,PM-2012 - 880,3
Linea,J10321,,Short,TODORA39/BMTC//WBLL1,AMJ:28983-3J-2J-7J-0J,INTA,PM-2012 - 881,3
Linea,J10381,,Short,KLFCH/B15100,BW:6354-5J-2J-9J-0J,INTA,PM-2012 - 882,3
Linea,J10385,,Short,CEP27\'S\'/CRDN//EMB27/4/SNB\'S\'/PI//KLCH/MN72131/3/K582.142/SERI,AMJ:28777-2N-4B-3J-5J-0J,INTA,PM-2012 - 883,3
Linea,J10399,,Short,BC2 PIEL*3/PVN LR47//J00039/3/BC3 PIGRA*4/PVN LR47,AMJ:29127-15N-2B-2J-5J-0J,INTA,PM-2012 - 884,3
Linea,J10405,,Short,PIGAU/MADSEN LR37,AMJ:28542-2J-3J-2J-3J-6J-0J,INTA,PM-2012 - 885,3
Linea,J10414,,Short,F2 MADSEN LR37*2/BAV M92//PVN LR47,AMJ:28584-2J-6J-6J-3J-4J-0J,INTA,PM-2012 - 886,3
Linea,J10425,,Short,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,CMSA00Y00865T-040M-0P0Y-040M-040SY-030M-6ZTM-0ZTY-0M-0SY-1J-0J,INTA,PM-2012 - 887,3
Linea,J10427,,Short,CHIR3/4/SIREN//ALTAR 84/AE.SQ. (205)/3/3*BUC/5/PFAU/WEAVER,CMSA00M00102S-040P0M-040Y-030M-030ZTM-12ZTY-0M-0SY-1J-0J,INTA,PM-2012 - 888,3
Linea,J10433,,Short,CROC_1/AE.SQ.(224)//OPATA/3/PASTOR,CMSA00Y00086S-0P0Y-040M-040SY-030M-18ZTY-0M-0SY-1J-0J,INTA,PM-2012 - 889,3
Linea,J10438,,Short,WBLL1*2/KKTS,CGSS01Y00050T-099M-099Y-099M-099M-24Y-0B-0RGY-1J-0J,INTA,PM-2012 - 890,3
Linea,J10442,,Short,WBLL1*2/BRAMBLING,CGSS01B00066T-099Y-099M-099M-099Y-099M-54Y-0B-1J-0J,INTA,PM-2012 - 891,3
Linea,J10457,,Short,WBLL1*2/KIRITATI,CGSS01B00063T-099Y-099M-099M-099Y-099M-5Y-0B-1J-0J,INTA,PM-2012 - 892,3
Linea,J10466,,Short,VORB/6/CPI/GEDIZ/3/GOO//ALB/CRA/4/AE.SQ.(208)/5/2*WESTONIA,CMSA05M00150S-040ZTM-040ZTY-6ZTM-0Y-1J-0J,INTA,PM-2012 - 893,3
Linea,J10468,,Short,T.DICOCCON PI94625/AE.SQ.(372)//3*PASTOR/3/PALOMAR,CMSA05M00173S-040ZTM-040ZTY-20ZTM-0Y-1J-0J,INTA,PM-2012 - 894,3
Linea,J10489,,Short,CROC_1/AE.SQ.(205)//BORL95/3/KENNEDY/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ,CMSA04M00531S-040ZTP0Y-040ZTM-040SY-24ZTM-0Y-1J-0J,INTA,PM-2012 - 895,3
Linea,J10490,,Short,ASTREB/OAX93.10.1,PBSS04B00010S-040ZTY-040ZTM-040SY-7ZTM-0Y-1J-0J,INTA,PM-2012 - 896,3
Linea,J10491,,Short,BABAX/SERI,CMSS96Y04084S-0Y-1B-46TLA-0B-0Y-39B-0Y-0Y-040Y-040ZTM-040SY-17ZTM-0Y-1J-0J,INTA,PM-2012 - 897,3
Linea,J10497,,Short,BERKUT/5/LAJ3302/3/GZ156/NAC//PSN/URES/4/WEAVER/6/ATTILA/PASTOR,CMSA04M00971T-050Y-040ZTP0M-040ZTY-040ZTM-040SY-20ZTM-0Y-1J-0J,INTA,PM-2012 - 898,3
Linea,J10498,,Short,898.97/3/TUI/PYN//RAYON/4/TIKKA,CMSA04M01033T-050Y-040ZTP0M-040ZTY-040ZTM-040SY-29ZTM-0Y-1J-0J,INTA,PM-2012 - 899,3
Linea,J10500,,Short,SUNCO/2*PASTOR//2*WYALKATCHEM,CMSA04M01287T-050Y-040ZTP0M-040ZTY-040ZTM-040SY-15ZTM-0Y-1J-0J,INTA,PM-2012 - 900,3
Linea,J10501,,Short,CNDO/R143//ENTE/MEXI_2/3/AE.SQ.(TAUS)/4/WEAVER/5/PICUS/6/FISCAL,CMSS02M00008S-030M-19Y-0M-040Y-27ZTB-0Y-01B-0Y-1J-0J,INTA,PM-2012 - 901,3
Linea,J10511,,Short,CHEN/AE.SQ.(TAUS)//BCN/3/BAV92/4/BERKUT,CMSA02Y00104S-040P0Y-040ZTM-040SY-040M-2ZTY-02M-0Y-1J-0J,INTA,PM-2012 - 902,3
Linea,J10512,,Short,FRET2//SKAUZ*2/FCT/3/FILIN/2*PASTOR,CMSA02Y00423T-040M-040P0Y-040ZTM-040SY-040M-19ZTY-01M-0Y-1J-0J,INTA,PM-2012 - 903,3
Linea,J10521,,Short,EXCALIBUR/BERKUT//BERKUT,CMSA03M00201T-21Y-010ZTM-010Y-010M-4SY-0M-01Y-0B-1J-0J,INTA,PM-2012 - 905,3
Linea,J10523,,Short,SOKOLL/FRAME,CMSA04Y00609S-121ZTP0Y-010M-010SY-1M-03Y-0B-1J-0J,INTA,PM-2012 - 906,3
Linea,J10524,,Short,SOKOLL/92.001E7.32.5,CMSA04Y00611S-058CRE3Y-010M-010SY-4M-02Y-0B-1J-0J,INTA,PM-2012 - 907,3
Linea,J10527,,Short,SOKOLL,CMSS97M00316S-0P20M-0P20Y-43M-010Y-1J-0J,INTA,PM-2012 - 908,3
Linea,J10531,,Short,RL6043/4*NAC//2*PASTOR,CMSS98M00790M-040Y-0100M-040Y-020M-040SY-15M-0Y-0SY-1J-0J,INTA,PM-2012 - 909,3
Linea,J10533,,Short,YANG87-158*2//MILAN/SHA7,CMSS00Y02015T-050M-030Y-030M-030Y-16M-1M-0Y-1J-0J,INTA,PM-2012 - 910,3
Linea,J10541,,Short,VEE/MJI//2*TUI/3/2*PASTOR/4/BERKUT,CMSA01M00081S-040P0M-030ZTM-040SY-040M-17Y-0M-0SY-1J-0J,INTA,PM-2012 - 911,3
Linea,J10557,,Short,CNDO/R143//ENTE/MEXI_2/3/AE.SQ.(TAUS)/4/WEAVER/5/PICUS/6/FISCAL,CMSS02M00008S-030M-19Y-0M-040Y-23ZTB-0Y-04B-0Y-1J-0J,INTA,PM-2012 - 912,3
Linea,J10559,,Short,ND643/2*WBLL1,CGSS02B00105T-099B-099Y-099M-099Y-099M-1WGY-0B-1J-0J,INTA,PM-2012 - 933,3
